　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　图片名称　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　	　　　　　　　　　　　　　图片地址　　　　　　　　　　　　　	　　　　　　　　　　　　　　　　　　本地路径　　　　　　　　　　　　　　　　　　
　　　　　　　　　　　　　　　　　　　　《华胥引》张恒海报  塞娅公主变暗黑皇后.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150706/9-150F61H9240-L.jpg	　　　　　　　　　　　　　　　　　img/9-150F61H9240-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《实习生》工牌海报曝光.jpg　　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150706/9-150F61H6010-L.jpg	　　　　　　　　　　　　　　　　　img/9-150F61H6010-L.jpg
　　　　　　　　　　　　　　　　　　　　《冰与火的青春》颖儿剧照  演绎校园女神.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150706/9-150F61GK80-L.jpg	　　　　　　　　　　　　　　　　　　img/9-150F61GK80-L.jpg
　　　　　　　　　　　　　　　　　《抓住彩虹的男人》剧照  郑爽刘恺威李东学三人虐恋.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150603/5-1506031T5340-L.jpg	　　　　　　　　　　　　　　　　img/5-1506031T5340-L.jpg
　　　　　　　　　　　　　　　　　　　《东北抗日联军》刘威葳剧照  不爱红妆爱武装.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150703/9-150F32239390-L.jpg	　　　　　　　　　　　　　　　　img/9-150F32239390-L.jpg
　　　　　　　　　　　　　　　　　　　　　《火线英雄》人物海报  高颜值部队.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150703/9-150F32245360-L.jpg	　　　　　　　　　　　　　　　　img/9-150F32245360-L.jpg
　　　　　　　　　　　　　　　　　　　　　《虎妈猫爸》演员“讲台”版人物海报.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150702/9-150F21353080-L.jpg	　　　　　　　　　　　　　　　　img/9-150F21353080-L.jpg
　　　　　　　　　　　　　　　　　　　　《淑女涩男》剧照  演绎年轻男女种种趣事.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150702/9-150F21343020-L.jpg	　　　　　　　　　　　　　　　　img/9-150F21343020-L.jpg
　　　　　　　　　　　　　　　　　　　《爱的妇产科》完美收官  再创医疗巅峰神话.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/150630/9-1506302342221W.jpg	　　　　　　　　　　　　　　　　img/9-1506302342221W.jpg
　　　　　　　　　　　　　　　　　　　《妈妈向前冲》海报  秦海璐陷事业爱情危机.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150702/9-150F21331510-L.jpg	　　　　　　　　　　　　　　　　img/9-150F21331510-L.jpg
　　　　　　　　　　　　　　　　　　　《安东尼》演员初见版海报   定档七夕上映.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150627/9-15062G20U30-L.jpg	　　　　　　　　　　　　　　　　　img/9-15062G20U30-L.jpg
　　　　　　　　　　　　　　　　　　　　宋允皓《怒放》剧照  画面逼真演技爆表.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150626/9-1506261433410-L.jpg	　　　　　　　　　　　　　　　img/9-1506261433410-L.jpg
　　　　　　　　　　　　　　　　　　《花千骨》登快本花絮照  画骨夫妻合体嗨翻全场.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150626/9-1506261416280-L.jpg	　　　　　　　　　　　　　　　img/9-1506261416280-L.jpg
　　　　　　　　　　　　　　　　　　　　《两生花》谜镜版海报  画风突变有惊喜.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150626/9-1506261430460-L.jpg	　　　　　　　　　　　　　　　img/9-1506261430460-L.jpg
　　　　　　　　　　　　　　　　　　　《淑女涩男》场景海报曝光 引爆今夏观剧狂潮.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150626/9-1506261406090-L.jpg	　　　　　　　　　　　　　　　img/9-1506261406090-L.jpg
　　　　　　　　　　　　　　　　　　　　《生死连》野兽派海报  人物特质各具千秋.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150626/9-1506261353430-L.jpg	　　　　　　　　　　　　　　　img/9-1506261353430-L.jpg
　　　　　　　　　　　　　　　　　　　《无心法师》海报和剧照   演绎民国旷世虐恋.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150625/9-1506251151290-L.jpg	　　　　　　　　　　　　　　　img/9-1506251151290-L.jpg
　　　　　　　　　　　　　　　　　　　　　《乞丐皇帝与大脚皇后传奇》剧照曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150624/9-1506242153200-L.jpg	　　　　　　　　　　　　　　　img/9-1506242153200-L.jpg
　　　　　　　　　　　　　　　　　　　《花千骨》霍建华沐浴照   银幕上首露真身.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150624/9-1506242144070-L.jpg	　　　　　　　　　　　　　　　img/9-1506242144070-L.jpg
　　　　　　　　　　　　　　　　　　　　《偏偏喜欢你》陈乔恩剧照  制服诱惑十足.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150623/9-1506231212520-L.jpg	　　　　　　　　　　　　　　　img/9-1506231212520-L.jpg
　　　　　　　　　　　　　　　　　　　　　《花千骨》霍建华怀拥赵丽颖弹琴剧照.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150623/9-1506231204410-L.jpg	　　　　　　　　　　　　　　　img/9-1506231204410-L.jpg
　　　　　　　　　　　　　　　　　　《我是杜拉拉》戚薇王汀剧照  女神齐聚魅力实足.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150623/9-1506231145270-L.jpg	　　　　　　　　　　　　　　　img/9-1506231145270-L.jpg
　　　　　　　　　　　　　　　　　　《两生花》刘恺威王丽坤剧照  俊男靓女虐恋演绎.jpg　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150623/9-1506231151010-L.jpg	　　　　　　　　　　　　　　　img/9-1506231151010-L.jpg
　　　　　　　　　　　　　　　　　《北京时间》陈乔恩跨越光阴流年 演绎至真的爱情奇恋.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/150618/9-15061R21400C3.jpg	　　　　　　　　　　　　　　　　　img/9-15061R21400C3.jpg
　　　　　　　　　　　　　　　　　《横冲直撞好莱坞》佟大为凯特-戴琳斯关系特辑及海报.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150618/9-15061R200400-L.jpg	　　　　　　　　　　　　　　　　img/9-15061R200400-L.jpg
　　　　　　　　　　　　　　　　　　　　　　赵丽颖《花千骨》拜师险坠崖剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150614/9-1506142059410-L.jpg	　　　　　　　　　　　　　　　img/9-1506142059410-L.jpg
　　　　　　　　　　　　　　　　　　　　　　　　《魔都风云》张旭精彩剧照.jpg　　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150614/9-150614204048-lp.jpg	　　　　　　　　　　　　　　　img/9-150614204048-lp.jpg
　　　　　　　　　　　　　　　　　　　　徐海乔《花千骨》剧照曝光 网友呼唤朗哥哥.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150611/9-150611220611-lp.jpg	　　　　　　　　　　　　　　　img/9-150611220611-lp.jpg
　　　　　　　　　　　　　　　　　　　　　　陈意涵清纯古装剧照  美丽动人.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150615/9-1506151332010-L.jpg	　　　　　　　　　　　　　　　img/9-1506151332010-L.jpg
　　　　　　　　　　　　　　　　　　　　　《美丽的秘密》开机发布 愿再创经典.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150610/5-150610145K90-L.jpg	　　　　　　　　　　　　　　　　img/5-150610145K90-L.jpg
　　　　　　　　　　　　　　　　　　　　《花千骨》剧照曝光 今日仙侠大剧震撼来袭.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150609/5-1506091G2020-L.jpg	　　　　　　　　　　　　　　　　img/5-1506091G2020-L.jpg
　　　　　　　　　　　　　　　　　　　　《我的特工爷爷》海报曝光 洪金宝老当益壮.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150608/5-15060QFA00-L.jpg	　　　　　　　　　　　　　　　　　　img/5-15060QFA00-L.jpg
　　　　　　　　　　　　　　　　　　　　　《致青春2》倾情发布海报 祝福高考.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150605/5-1506051G0160-L.jpg	　　　　　　　　　　　　　　　　img/5-1506051G0160-L.jpg
　　　　　　　　　　　　　　　　　　　　　　《封神》剧照 于和伟饰演姜子牙.jpg　　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/150604/5-1506041I540410.jpg	　　　　　　　　　　　　　　　　img/5-1506041I540410.jpg
　　　　　　　　　　　　　　　　　　　刘晓庆自爆话剧版《武则天》海报  霸气依旧.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/151213/9-1512131151140-L.jpg	　　　　　　　　　　　　　　　img/9-1512131151140-L.jpg
　　　　　　　　　　　　　　　　　　　《闪亮茗天》剧照 潘之琳朱梓骁饰演斗嘴冤家.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150601/3-150601110G90-L.jpg	　　　　　　　　　　　　　　　　img/3-150601110G90-L.jpg
　　　　　　　　　　　　　　　　　　　　《抓住彩虹的男人》剧照 郑爽成落难千金.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150529/3-150529103G50-L.jpg	　　　　　　　　　　　　　　　　img/3-150529103G50-L.jpg
　　　　　　　　　　　　　　　　　　　　　《乌鸦嘴妙女郎》剧照 尹正造型曝光.jpg　　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150530/3-1505301120290-L.jpg	　　　　　　　　　　　　　　　img/3-1505301120290-L.jpg
　　　　　　　　　　　　　　　　　　　　《虎妈猫爸》郭碧婷剧照 饰演菜鸟班主任.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150528/3-15052Q12I30-L.jpg	　　　　　　　　　　　　　　　　　img/3-15052Q12I30-L.jpg
　　　　　　　　　　　　　　　　　　《抓住彩虹的男人》再曝剧照 刘恺威李东学造型曝光.jpg　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150526/3-1505261013250-L.jpg	　　　　　　　　　　　　　　　img/3-1505261013250-L.jpg
　　　　　　　　　　　　　　　　　　　　《毛丫丫被婚记》曝剧照 明道颖儿再度携手.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150523/8-150523094H60-L.jpg	　　　　　　　　　　　　　　　　img/8-150523094H60-L.jpg
　　　　　　　　　　　　　　　　　　　《花千骨》曝海报 赵丽颖“妖神妆”霸气妩媚.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150522/8-1505220932070-L.jpg	　　　　　　　　　　　　　　　img/8-1505220932070-L.jpg
　　　　　　　　　　　　　　　　　　　　　《抓住彩虹的男人》剧照 郑爽惨变丫鬟.jpg　　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150525/3-1505251120250-L.jpg	　　　　　　　　　　　　　　　img/3-1505251120250-L.jpg
　　　　　　　　　　　　　　　　　　　《最佳前男友》剧照 上演言承旭吴卓羲对手戏.jpg　　　　　　　　　　　　　　　　　　　　	https://tpzj.tangzhuanzu.com/uploads/allimg/150527/3-15052G045230-L.jpg	　　　　　　　　　　　　　　　　img/3-15052G045230-L.jpg
